hora_actual,lastPrice,factor5,factor6,score_alcistabase,score_bajistabase,valor_total_fdusd,Decisión,Aciertos,deltascore,aciertosinfactorcompra,aciertosinfactorventa
2025-10-17 08:12:08.467765,105457.71,3,1,3200525.5248108995,2852893.2968146997,159.6951067095,-1,-1,347632.22799619986,-1,0
2025-10-17 08:15:03.642702,105243.11,1,1,2800732.616364399,3192047.1906339964,159.66539090999999,-1,1,-391314.5742695974,-1,0
2025-10-17 08:18:03.179053,105395.86,3,1,3068950.1168477,2835973.8498930945,159.6664736532,-1,-1,232976.26695460547,0,-1
2025-10-17 08:21:03.992725,105746.6,3,1,2812425.2501402,2544729.6330957008,159.66874694519998,-1,-1,267695.61704449914,1,0
2025-10-17 08:24:06.908453,105892.76,1,1,3160904.8439278025,2448104.2080275975,159.66947821349999,1,-1,712800.635900205,0,0
2025-10-17 08:27:04.063249,105768.96,1,1,2891864.5810324983,2465735.527506999,159.2772905463,1,-1,426129.05352549907,-1,0
2025-10-17 08:30:03.617689,105802.99,1,1,2779837.9165948983,2303681.3497276986,159.3733854348,1,1,476156.5668671997,1,0
2025-10-17 08:33:02.833271,105952.43,1,1,3160390.3675128026,2575809.090003501,159.63686753550002,1,1,584581.2775093014,0,0
2025-10-17 08:36:04.019284,106163.01,1,1,3678571.787521498,2608460.091129393,160.0215631416,1,1,1070111.696392105,0,0
2025-10-17 08:39:04.003067,106216.21,1,1,3897613.8579893983,2396581.9279395035,159.9670215792,1,1,1501031.9300498948,0,0
2025-10-17 08:42:04.005966,106005.91,1,1,2403574.7498515053,3472233.823073397,159.605789079,-1,-1,-1068659.0732218917,-1,0
2025-10-17 08:45:04.120474,105629.45,1,1,2395945.052297099,3323930.727341001,159.6789744969,-1,1,-927985.6750439019,0,0
2025-10-17 08:48:03.478113,105548.21,1,1,2756619.2785664983,3041263.057332103,159.67884378600002,-1,1,-284643.77876560483,0,1
2025-10-17 08:51:01.453977,105751.0,1,1,2711675.5708696004,3155804.829051498,159.67971753,-1,-1,-444129.25818189746,0,-1
2025-10-17 08:54:01.876628,106191.92,1,1,2219337.631349903,2224329.7086033043,159.6817699767,-1,-1,-4992.077253401279,0,-1
2025-10-17 08:57:08.215043,106453.01,1,1,2400455.576275201,2333010.082826301,159.6831768849,1,-1,67445.49344890006,0,-1
2025-10-17 09:00:01.470073,106131.05,1,1,2853249.2965474017,2423590.658926197,159.2018564805,1,-1,429658.63762120483,-1,0
2025-10-17 09:03:01.682158,106211.77,1,1,3417099.4207278974,2132193.909036605,159.36922285,1,1,1284905.5116912923,0,0
2025-10-17 09:06:01.453339,105957.67,3,1,2937023.0058171013,2671015.159017099,158.94265164669997,-1,-1,266007.84680000227,-1,0
2025-10-17 09:09:01.444132,105817.99,1,1,2578619.991752208,2676743.713144399,158.9418922499,-1,1,-98123.72139219102,-1,0
2025-10-17 09:12:01.445439,105735.81,1,1,2540637.859799598,3065571.561603503,158.94148052810002,-1,1,-524933.701803905,0,0
2025-10-17 09:15:01.880326,105759.81,3,1,2684162.587989301,2446917.6619406966,158.94161519690002,-1,-1,237244.9260486043,0,-1
2025-10-17 09:18:01.700168,105623.03,3,1,2982538.4437376964,2530757.422174499,158.9409226145,-1,1,451781.0215631975,-1,0
2025-10-17 09:21:01.503503,105714.45,3,1,2917636.8382052956,2539914.9192498974,158.9412111905,-1,-1,377721.91895539826,1,0
2025-10-17 09:24:03.657055,105361.39,1,1,3101421.7759899003,2652283.4593461016,158.9396525795,1,1,449138.3166437987,-1,0
2025-10-17 09:27:01.464730,105459.29,1,1,2465813.4754968006,2917364.955331897,159.0868851629,-1,1,-451551.4798350963,1,0
2025-10-17 09:30:01.847186,105390.55,1,1,2485030.2721661977,2154446.2735741003,159.0865221581,1,1,330583.9985920973,0,1
2025-10-17 09:33:02.100111,105132.88,1,1,1952785.0424149004,2394745.5026586987,158.713103045,-1,-1,-441960.4602437983,-1,0
2025-10-17 09:36:02.261665,105017.91,1,1,2005176.9773275976,2989673.139989501,158.6979888491,-1,1,-984496.1626619033,0,0
2025-10-17 09:39:01.894244,105179.4,3,1,2783033.467055899,2681504.2589343013,158.698868054,-1,-1,101529.20812159777,0,-1
2025-10-17 09:42:01.939932,105204.0,1,1,1858520.2850306984,2708425.078205801,158.69867281429998,-1,1,-849904.7931751027,-1,0
2025-10-17 09:45:01.461848,105529.1,3,1,2154315.894250398,1929609.4552801,158.700549911,-1,-1,224706.43897029804,0,-1
2025-10-17 09:48:01.865582,105913.12,3,1,2377961.0256359056,1948091.1517681023,158.70247380109998,-1,-1,429869.87386780325,1,0
2025-10-17 09:51:04.030720,105972.57,1,1,2665104.496841905,1867270.6748013038,158.7026562152,1,-1,797833.8220406014,0,0
2025-10-17 09:54:04.348075,105802.94,1,1,2449850.5366949993,2168319.427709602,158.702055917,1,-1,281531.1089853975,-1,0
2025-10-17 09:57:05.540038,105465.49,1,1,2343956.2607897967,2362217.1670796014,158.24169817139997,-1,-1,-18260.906289804727,-1,0
2025-10-17 10:00:01.882600,105447.06,1,1,2401631.2848661975,2895746.6050178013,158.19732595370002,-1,-1,-494115.3201516038,0,-1
2025-10-17 10:03:01.461849,105626.6,1,3,2708368.2017744,2747315.8711321014,158.19811868600002,-1,-1,-38947.669357701205,0,-1
2025-10-17 10:06:01.482774,105830.01,3,1,2483299.7992086997,2296557.0959713995,158.1991449344,-1,-1,186742.70323730027,0,-1
2025-10-17 10:09:07.692432,105962.16,1,1,3160078.1778283054,2243584.7210029024,158.19985199570002,1,-1,916493.456825403,0,0
2025-10-17 10:12:01.398187,105931.77,1,1,2892260.175048403,2298588.7091832017,158.15491548769998,1,-1,593671.4658652013,0,0
2025-10-17 10:15:01.879131,105783.43,1,1,2764854.392577402,2261102.9133084,157.92761644669997,1,-1,503751.47926900163,0,0
2025-10-17 10:18:01.453330,106293.9,1,1,2498257.4520927994,2154896.654358103,158.68906085899997,1,1,343360.7977346964,1,0
2025-10-17 10:21:01.433434,106153.64,1,1,2409763.9864915004,1841570.6346081037,158.48217595639997,1,-1,568193.3518833967,0,0
2025-10-17 10:24:01.831533,106143.0,1,1,2531653.9441277003,1872678.512284505,158.4694171199,1,-1,658975.4318431953,0,0
2025-10-17 10:27:01.894412,106477.3,1,1,2137948.0617788,1810592.3790319003,158.94029931229997,1,1,327355.6827468998,1,0
2025-10-17 10:30:01.487983,106387.91,1,1,2392533.1878954964,2103279.633886401,158.8528902197,1,-1,289253.5540090953,-1,0
2025-10-17 10:33:01.423255,106275.68,1,1,2131056.6236847993,2057620.3151532041,158.66218617679996,1,-1,73436.30853159516,-1,0
2025-10-17 10:36:03.191254,106124.0,3,1,2555031.5968673,2410301.397070496,158.4289723457,-1,-1,144730.19979680423,-1,0
2025-10-17 10:39:02.818811,106099.99,1,1,3219901.989861202,1891059.509676005,158.4379081835,1,1,1328842.480185197,0,0
2025-10-17 10:42:01.896438,106355.31,1,1,2851008.425234601,1703360.690504701,158.841556956,1,1,1147647.7347298998,0,0
2025-10-17 10:45:01.420465,106396.63,1,1,3098631.062702399,2222857.199645803,158.87552643630002,1,1,875773.8630565964,0,0
2025-10-17 10:48:01.398159,106390.88,1,1,3220680.9516169997,2071400.0774004995,158.86704512880002,1,-1,1149280.8742165002,0,0
2025-10-17 10:51:01.432176,106529.12,1,1,3110170.337857402,2411826.348991496,159.07095051119998,1,1,698343.9888659059,0,0
2025-10-17 10:54:01.453648,106854.91,1,1,2495143.0031922013,2627187.459503899,159.5514940191,-1,1,-132044.4563116976,1,0
2025-10-17 10:57:03.670091,106950.31,1,1,2839859.160677201,2637693.7836016966,159.5529532802,1,-1,202165.3770755045,0,-1
2025-10-17 11:00:01.407410,107110.15,1,1,2856612.7177731004,2580097.4188886993,159.78858937149997,1,1,276515.2988844011,1,0
2025-10-17 11:03:01.483034,107454.71,1,1,2497549.1611007997,2249771.641618797,160.2968188171,1,1,247777.5194820026,1,0
2025-10-17 11:06:04.117443,107473.27,1,3,2061460.9012836975,2454227.2745138006,160.3114509163,-1,1,-392766.37323010317,1,0
2025-10-17 11:09:01.691331,107565.51,1,1,2467560.157415498,2212065.067930401,160.44749108859997,1,-1,255495.0894850972,0,-1
2025-10-17 11:12:02.242145,107431.0,1,3,2674029.711348601,3013891.4533810983,160.25746555029997,-1,-1,-339861.7420324972,-1,0
2025-10-17 11:15:01.475652,107286.64,1,3,1946598.6571386985,2416737.225641901,160.25962108640002,-1,1,-470138.56850320264,0,1
2025-10-17 11:18:01.836261,107442.16,1,1,1847633.0785915982,2886160.3164713965,160.2616067593,-1,-1,-1038527.2378797983,0,0
2025-10-17 11:21:01.466630,107282.49,1,1,1898342.1629038,2022625.4031921972,160.25955879490002,-1,1,-124283.2402883973,0,1
2025-10-17 11:24:01.406974,107510.01,1,1,1915815.9876664968,2232335.9612668986,160.2629738701,-1,-1,-316519.9736004018,0,-1
2025-10-17 11:27:01.431413,107005.36,1,1,2139339.9497519014,3016907.2169673997,160.25539907360002,-1,1,-877567.2672154983,0,0
2025-10-17 11:30:01.442885,107070.27,1,1,2084505.9816353028,2559452.0030130027,160.2563733727,-1,-1,-474946.0213776999,0,-1
2025-10-17 11:33:01.487770,106917.3,1,3,2367332.0056950003,2646676.348563003,160.2543357652,-1,1,-279344.3428680026,0,1
2025-10-17 11:36:02.271266,106764.42,1,1,2054431.709701904,2096565.4469865998,160.2520935714,-1,1,-42133.73728469573,0,1
2025-10-17 11:39:01.506595,106911.54,1,1,1832080.8158874044,2128990.0495977006,160.25360177620001,-1,-1,-296909.2337102962,0,-1
2025-10-17 11:42:01.447526,106853.95,1,1,2065670.910973705,2422000.6523427996,160.2531264095,-1,1,-356329.7413690947,0,1
2025-10-17 11:45:03.691811,106924.0,1,1,2490740.1398455044,2303037.8778265985,160.2543807952,1,-1,187702.26201890595,0,-1
2025-10-17 11:48:01.400180,106983.54,1,1,2600279.1920562014,1995955.4349561022,160.3425365554,1,1,604323.7571000992,0,0
2025-10-17 11:51:07.856967,106908.74,1,1,2129497.129390103,2780790.2021876,160.308321925,-1,-1,-651293.0727974973,-1,0
2025-10-17 11:54:02.011503,106816.51,1,3,2083516.8320747039,2149673.0684778006,160.2300210894,-1,1,-66156.2364030967,0,1
2025-10-17 11:57:01.879529,106591.72,1,1,1737207.8395852032,1968054.195219499,160.2269021615,-1,1,-230846.35563429585,0,1
2025-10-17 12:00:01.914485,106692.66,3,1,2057169.4397723032,1794358.6741175978,160.2280987587,-1,-1,262810.76565470546,0,-1
2025-10-17 12:03:01.480524,106698.43,1,1,1806264.9426094033,2189466.3775837985,160.2281290789,-1,1,-383201.4349743952,-1,0
2025-10-17 12:06:01.488897,106830.9,3,1,2243811.3849718,2180065.644952302,160.2301874002,-1,-1,63745.74001949793,0,-1
2025-10-17 12:09:01.475548,106876.51,1,3,2088379.3035742035,2156920.935637501,160.2310519762,-1,-1,-68541.63206329755,1,0
2025-10-17 12:12:03.232340,106784.18,1,1,2121267.2821695004,2075272.4429206979,160.2288905362,1,1,45994.83924880251,0,1
2025-10-17 12:15:01.864992,106948.99,1,1,1893441.757830104,1814977.6777904006,160.4862286407,1,1,78464.08003970352,1,0
2025-10-17 12:18:02.370586,106816.51,1,1,2114496.601189904,1928681.3188624003,160.2774956351,1,-1,185815.28232750366,-1,0
2025-10-17 12:21:02.728859,106681.93,1,1,2254459.538245003,2219363.014573598,160.0866718501,1,-1,35096.52367140539,-1,0
2025-10-17 12:24:05.795942,106758.9,1,1,2037721.6065266016,2176120.509240398,160.1962358879,-1,1,-138398.9027137966,1,0
2025-10-17 12:27:20.644157,106558.46,3,1,2120972.7714981018,2088959.7613531975,160.1890121948,-1,1,32013.010144904256,0,1
2025-10-17 12:30:05.025513,106528.51,1,1,1986932.215071903,1960993.510832298,160.1885850102,1,1,25938.704239604995,-1,0
2025-10-17 12:33:03.078817,106588.99,1,1,1978100.8214852014,2329711.9278741954,160.27807775909997,-1,1,-351611.106388994,1,0
2025-10-17 12:36:02.689615,106767.54,1,1,1798815.7359134008,2090230.8037059007,160.28086117430001,-1,-1,-291415.0677924999,0,-1
2025-10-17 15:50:25.283737,107412.67,1,1,2708550.3050414035,2483812.4274553987,160.29055118000002,1,-1,224737.8775860048,0,-1
2025-10-17 15:51:02.423616,107378.56,1,1,2731952.599353602,2502691.9498125976,160.2862093679,1,-1,229260.64954100456,-1,0
2025-10-17 15:54:04.190898,107438.59,3,1,2814107.152293402,2391353.3635440995,160.3286896559,-1,1,422753.7887493023,1,0
2025-10-17 15:57:13.319234,107351.07,1,1,2522574.591583798,2173885.7453249986,160.3271613266,1,1,348688.84625879955,-1,0
2025-10-17 16:00:02.341972,107334.0,1,1,3083529.303009699,1941090.798738497,160.3123910799,1,-1,1142438.504271202,0,0
2025-10-17 16:03:02.145091,107357.95,1,1,2675712.2569872015,2098427.8375017964,160.3331592207,1,1,577284.4194854051,0,0
2025-10-17 18:01:56.603431,107282.28,1,1,3107653.3790282,1975237.5730033005,160.58599632629998,1,0,1132415.8060248997,0,0
